COD_PERSONA,prob_0,prob_1,y,pc1,pc2
35195,0.4658410611199143,0.5341589388800857,-13.240081285303201,-13.240081285303201,-16.987502344566057
10378,0.931959272226923,0.06804072777307697,128.9629070910431,128.9629070910431,-81.95349126130068
40739,0.48143841200483894,0.518561587995161,-78.00718856153449,-78.00718856153449,12.17431612480717
9747,0.48668817573865975,0.5133118242613403,122.61266162916567,122.61266162916567,-79.6923178585299
40983,0.9249081101817799,0.07509188981822014,-58.025958602977646,-58.025958602977646,2.6939449713402523
6700,0.48143841200483894,0.518561587995161,158.45423017487724,158.45423017487724,-8.158730930387863
4869,0.43953492588948107,0.5604650741105189,51.5211444680069,51.5211444680069,-47.0342117332436
26068,0.931959272226923,0.06804072777307697,125.42285673902109,125.42285673902109,-80.83773972324245
34481,0.9219710559274219,0.07802894407257807,22.434975563287914,22.434975563287914,2.5132988243644325
40308,0.48143841200483894,0.518561587995161,-73.6004800459365,-73.6004800459365,10.060252466551578
20344,0.48143841200483894,0.518561587995161,194.4403435020929,194.4403435020929,187.65406366790893
30292,0.48143841200483894,0.518561587995161,79.62578109115253,79.62578109115253,-58.87674698161128
39376,0.48143841200483894,0.518561587995161,-29.72860799697218,-29.72860799697218,-10.021107107732234
39639,0.43953492588948107,0.5604650741105189,-57.8493297180126,-57.8493297180126,2.678392399446895
1702,0.48668817573865975,0.5133118242613403,136.26714938977733,136.26714938977733,-84.510719542505
204,0.7607121989473129,0.23928780105268713,117.83834402838295,117.83834402838295,-77.49232564939814
35053,0.9358211757696778,0.06417882423032219,31.510085082396667,31.510085082396667,-38.145324209249196
23231,0.4658410611199143,0.5341589388800857,123.61447484164573,123.61447484164573,-80.0761904294823
20920,0.48668817573865975,0.5133118242613403,122.84900340574562,122.84900340574562,-79.58096968788898
6010,0.48143841200483894,0.518561587995161,106.18368795465855,106.18368795465855,-71.40747419904075
41283,0.673639578441418,0.326360421558582,-65.78177436211617,-65.78177436211617,6.519914331131621
